RNGSource;RNGTarget;RNGDistance;
1562;2914;3,8729833;
1563;2696;3,0000000;
1563;2824;4,4721360;
1563;2873;3,0000000;
1564;2285;3,1622777;
1564;2666;3,1622777;
1564;3070;3,6055513;
1564;3665;4,0000000;
1565;2415;3,3166248;
1565;3854;4,0000000;
1565;3858;3,6055513;
1566;2776;4,3588989;
1566;3447;4,0000000;
1566;3523;3,3166248;
1567;1753;3,7416574;
1567;2010;3,6055513;
1567;2510;3,7416574;
1567;2514;3,6055513;
1567;2922;3,0000000;
1568;1912;3,1622777;
1568;2156;3,8729833;
1568;3487;3,8729833;
1569;3171;2,4494897;
1569;3341;4,6904158;
1569;3422;3,6055513;
1569;3427;3,7416574;
1569;3510;3,7416574;
1570;2176;4,6904158;
1570;2691;4,3588989;
1570;3617;3,4641016;
1571;2126;4,0000000;
1571;2902;4,2426407;
1571;3026;4,4721360;
1571;3250;3,8729833;
1572;2722;4,2426407;
1572;3366;4,1231056;
1573;2237;3,3166248;
1573;2881;4,5825757;
1573;3010;4,7958315;
1573;3853;4,3588989;
1574;2497;3,1622777;
1574;2838;3,7416574;
1575;1651;3,8729833;
1575;1951;3,3166248;
1575;1980;3,3166248;
1575;3067;3,4641016;
1577;2224;4,3588989;
1577;3446;4,1231056;
1577;3807;3,7416574;
1578;2190;3,6055513;
1578;2929;2,6457513;
1579;1711;3,8729833;
1579;2999;4,8989795;
1579;3492;4,1231056;
1580;1605;4,2426407;
1580;2452;4,1231056;
1580;3047;3,8729833;
1581;1831;4,2426407;
1582;1637;4,7958315;
1582;1841;3,0000000;
1583;2089;3,3166248;
1583;3071;3,8729833;
1583;3701;3,6055513;
1584;2434;4,1231056;
1584;2785;3,8729833;
1584;2968;4,3588989;
1584;3992;3,4641016;
1585;1845;3,7416574;
1585;2509;2,8284271;
1585;2617;2,8284271;
1585;3353;3,4641016;
1585;3751;3,3166248;
1586;2482;3,7416574;
1587;2191;3,0000000;
1588;2818;3,4641016;
1588;3105;3,7416574;
1588;3252;4,1231056;
1589;3077;2,8284271;
1589;3670;3,6055513;
1589;3879;3,6055513;
1590;2394;3,8729833;
1590;2548;4,3588989;
1590;3987;3,8729833;
1591;2813;4,7958315;
1591;3054;5,0000000;
1593;2158;3,1622777;
1593;3659;3,6055513;
1593;3750;4,1231056;
1594;1792;3,8729833;
1594;2579;4,7958315;
1594;2643;3,1622777;
1595;1828;3,4641016;
1595;2045;3,6055513;
1595;2792;3,7416574;
1595;3073;4,1231056;
1595;3963;3,6055513;
1596;2539;4,5825757;
1596;2653;2,4494897;
1596;2748;4,3588989;
1598;3721;3,3166248;
1600;1882;3,6055513;
1600;2336;4,1231056;
1600;2696;4,3588989;
1600;3547;3,8729833;
1600;3565;3,6055513;
1601;2853;4,1231056;
1601;3839;3,8729833;
1602;1636;4,2426407;
1602;1963;4,0000000;
1602;2046;4,5825757;
1602;2369;3,3166248;
1603;1842;3,7416574;
1603;2266;3,8729833;
1603;2522;3,4641016;
1604;1945;4,2426407;
1604;1974;3,8729833;
1604;2193;4,1231056;
1605;3980;4,3588989;
1606;2153;4,1231056;
1606;3804;3,7416574;
1607;2081;3,0000000;
1607;2783;4,1231056;
1607;2811;3,3166248;
1607;3033;4,4721360;
1607;3153;4,2426407;
1608;1656;4,1231056;
1608;2338;3,8729833;
1608;2690;4,3588989;
1608;2959;3,6055513;
1608;3877;3,4641016;
1609;2435;2,0000000;
1609;2560;3,3166248;
1609;3434;3,8729833;
1610;1966;2,0000000;
1610;2309;4,2426407;
1610;2739;4,4721360;
1610;3522;4,4721360;
1611;1820;2,2360680;
1611;1940;3,7416574;
1612;1906;4,1231056;
1612;3425;4,2426407;
1613;2596;4,1231056;
1614;1661;3,0000000;
1614;1931;4,8989795;
1614;1969;3,7416574;
1614;2991;3,8729833;
1614;3207;4,1231056;
1614;3672;3,6055513;
1614;3952;3,8729833;
1615;1835;4,5825757;
1615;3489;4,8989795;
1617;2103;3,4641016;
1617;2449;4,3588989;
1617;2848;4,6904158;
1617;2852;3,7416574;
1617;3063;3,1622777;
1618;3196;4,3588989;
1618;3804;4,3588989;
1619;1882;4,5825757;
1619;2267;3,1622777;
1619;2891;3,3166248;
1620;1926;3,0000000;
1620;3185;3,7416574;
1621;2144;4,2426407;
1621;2945;4,0000000;
1621;2955;3,4641016;
1621;3654;3,0000000;
1622;1970;3,0000000;
1622;2274;3,4641016;
1623;2049;4,4721360;
1623;2284;4,1231056;
1623;3995;4,0000000;
1624;2137;3,7416574;
1625;2010;3,6055513;
1625;3090;3,7416574;
1625;3244;3,0000000;
1626;2031;3,4641016;
1626;2539;4,3588989;
1626;3105;3,3166248;
1626;3545;3,1622777;
1627;1634;4,6904158;
1627;3204;5,2915026;
1627;3258;3,3166248;
1628;2030;3,8729833;
1628;2335;4,5825757;
1628;2383;4,0000000;
1629;2227;3,7416574;
1629;2673;3,4641016;
1629;3002;3,8729833;
1629;3852;3,3166248;
1630;2959;3,6055513;
1630;3332;2,6457513;
1630;3441;4,1231056;
1630;3710;3,4641016;
1630;3878;4,0000000;
1631;2173;4,2426407;
1631;2843;4,6904158;
1631;3008;4,6904158;
1631;3014;3,7416574;
1631;3192;4,0000000;
1632;1856;4,1231056;
1632;2648;4,0000000;
1632;2702;3,8729833;
1632;3319;3,0000000;
1632;3561;3,0000000;
1633;1802;3,8729833;
1633;3299;3,7416574;
1633;3491;4,3588989;
1634;2439;4,4721360;
1634;3084;3,8729833;
1635;1763;3,7416574;
1635;1866;2,8284271;
1635;2250;3,6055513;
1635;2459;4,1231056;
1635;3032;3,6055513;
1635;3821;2,8284271;
1636;1707;3,6055513;
1636;2249;3,1622777;
1636;3712;3,6055513;
1637;2796;3,8729833;
1637;2937;4,1231056;
1637;3155;4,0000000;
1637;3614;4,4721360;
1637;3910;3,1622777;
1638;3047;3,3166248;
1638;3777;3,8729833;
1639;1641;3,6055513;
1639;2099;3,4641016;
1639;3021;2,8284271;
1639;3045;3,7416574;
1640;2270;3,7416574;
1641;3324;3,6055513;
1641;3377;3,0000000;
1642;3416;4,0000000;
1642;3460;4,0000000;
1642;3986;3,3166248;
1643;2043;4,5825757;
1643;2469;3,6055513;
1643;2552;4,1231056;
1643;3013;2,2360680;
1644;1681;3,4641016;
1644;1916;2,6457513;
1644;3429;3,8729833;
1645;2931;3,6055513;
1645;3516;3,1622777;
1645;3624;4,4721360;
1646;1747;3,7416574;
1646;2132;2,4494897;
1646;2841;2,8284271;
1646;3094;4,5825757;
1646;3114;3,8729833;
1646;3461;5,0990195;
1647;2329;3,7416574;
1647;2501;3,7416574;
1647;3033;4,4721360;
1647;3752;4,3588989;
1648;2908;4,0000000;
1648;3297;4,1231056;
1648;3642;4,4721360;
1649;2276;3,1622777;
1649;2363;3,6055513;
1649;2905;3,3166248;
1649;3244;3,8729833;
1650;1936;3,6055513;
1650;2699;3,8729833;
1650;2803;2,6457513;
1651;3490;3,8729833;
1651;3599;4,0000000;
1652;2851;4,1231056;
1652;2895;4,7958315;
1652;2926;3,6055513;
1652;3911;4,3588989;
1653;1750;3,0000000;
1653;1755;3,7416574;
1654;3684;4,5825757;
1655;2391;4,2426407;
1655;2428;3,4641016;
1656;1843;3,6055513;
1656;1949;4,0000000;
1656;2341;4,2426407;
1657;1804;3,8729833;
1657;2211;3,8729833;
1657;2924;3,0000000;
1658;1680;4,1231056;
1658;1717;3,6055513;
1658;1788;4,1231056;
1658;2026;3,4641016;
1658;2088;3,7416574;
1658;3404;4,2426407;
1658;3501;3,1622777;
1659;2472;3,6055513;
1659;2607;3,7416574;
1659;3296;4,1231056;
1660;3781;3,7416574;
1661;2268;3,3166248;
1662;2440;4,2426407;
1662;2736;4,4721360;
1662;3296;4,8989795;
1663;3047;3,4641016;
1664;2005;4,1231056;
1664;2673;3,3166248;
1664;3387;4,5825757;
1664;3728;3,8729833;
1665;3385;3,0000000;
1666;1807;3,7416574;
1666;2509;3,6055513;
1666;2684;4,0000000;
1666;3505;4,0000000;
1667;1906;5,0000000;
1667;3438;3,8729833;
1668;3322;3,6055513;
1668;3941;4,4721360;
1669;2055;4,5825757;
1669;3761;4,1231056;
1670;2609;3,3166248;
1670;3254;2,2360680;
1671;3451;4,3588989;
1672;1678;3,1622777;
1672;2223;4,0000000;
1673;2865;3,7416574;
1673;3680;3,7416574;
1674;2120;4,1231056;
1674;3886;2,6457513;
1675;1793;4,1231056;
1675;3201;4,3588989;
1676;1875;4,0000000;
1676;2066;3,6055513;
1676;2718;4,0000000;
1676;3353;3,4641016;
1677;2529;3,7416574;
1677;2650;3,3166248;
1678;2258;4,0000000;
1678;3336;3,7416574;
1678;3537;3,8729833;
1678;3935;2,6457513;
1680;2605;4,1231056;
1680;2986;3,7416574;
1680;3288;4,1231056;
1680;3639;3,3166248;
1681;2861;3,7416574;
1681;2918;4,0000000;
1682;2181;4,1231056;
1682;2436;3,1622777;
1683;2298;3,3166248;
1683;3477;3,4641016;
1683;3500;4,5825757;
1683;3951;3,3166248;
1684;2950;4,2426407;
1684;3312;4,3588989;
1685;3066;4,3588989;
1685;3530;3,4641016;
1686;1793;3,1622777;
1686;2210;3,0000000;
1686;2280;2,6457513;
1687;2766;4,5825757;
1687;3456;3,1622777;
1687;3902;2,8284271;
1688;2264;4,8989795;
1689;1751;3,1622777;
1689;3085;2,2360680;
1689;3899;2,4494897;
1690;3126;4,1231056;
1691;2505;4,3588989;
1692;2005;3,1622777;
1693;3005;4,0000000;
1693;3645;4,0000000;
1694;3054;4,1231056;
1695;2768;4,4721360;
1695;2932;4,2426407;
1696;1874;3,8729833;
1697;3298;2,6457513;
1697;3904;3,6055513;
1698;2975;4,8989795;
1698;3256;3,4641016;
1699;1963;4,4721360;
1699;2573;4,2426407;
1699;2681;4,3588989;
1700;2899;3,4641016;
1700;3078;2,8284271;
1700;3269;3,1622777;
1700;3402;3,3166248;
1701;1773;3,0000000;
1701;3452;4,4721360;
1701;3542;3,8729833;
1701;3950;3,4641016;
1702;2773;4,2426407;
1702;3965;3,7416574;
1703;1915;3,3166248;
1703;3125;3,6055513;
1704;1821;3,6055513;
1705;1949;4,1231056;
1705;2448;4,0000000;
1706;2563;3,7416574;
1706;3900;3,3166248;
1706;3904;3,1622777;
1707;1885;3,6055513;
1707;1998;3,7416574;
1707;2751;3,4641016;
1707;3851;3,4641016;
1707;3873;3,8729833;
1708;2281;3,8729833;
1708;3533;3,1622777;
1709;2184;4,1231056;
1709;2396;3,4641016;
1709;2576;3,3166248;
1709;3897;3,8729833;
1710;3253;4,0000000;
1711;2360;4,2426407;
1711;3427;3,8729833;
1711;3536;4,6904158;
1711;3891;4,8989795;
1712;1719;4,1231056;
1712;1738;4,6904158;
1712;1951;4,2426407;
1712;1963;3,8729833;
1712;3079;3,6055513;
1712;3942;4,1231056;
1713;1978;3,7416574;
1713;2706;4,1231056;
1713;3756;4,8989795;
1714;2147;3,7416574;
1714;2699;4,4721360;
1715;1737;3,7416574;
1715;1819;4,6904158;
1715;3516;5,0000000;
1716;1850;3,3166248;
1716;3116;3,7416574;
1717;2223;3,3166248;
1717;2937;4,0000000;
1717;3077;4,2426407;
1718;2268;3,0000000;
1718;3151;3,6055513;
1718;3369;4,4721360;
1719;2060;4,5825757;
1719;2086;3,3166248;
1719;2222;4,4721360;
1719;3012;4,8989795;
1720;1726;3,6055513;
1720;2107;3,8729833;
1720;3424;5,0000000;
1721;2724;3,6055513;
1722;1894;4,0000000;
1722;1993;3,3166248;
1722;2703;4,4721360;
1722;2750;5,0990195;
1722;3712;4,2426407;
1723;2920;4,3588989;
1723;3232;3,1622777;
1723;3272;3,8729833;
1723;3357;3,4641016;
1723;3887;4,0000000;
1724;2312;3,8729833;
1724;2336;3,8729833;
1724;2604;3,7416574;
1724;3887;4,3588989;
1724;3924;4,0000000;
1725;2802;4,3588989;
1725;3029;2,8284271;
1725;3729;4,1231056;
1725;3817;3,8729833;
1726;2111;3,7416574;
1726;2947;3,6055513;
1726;3274;3,7416574;
1727;1740;4,3588989;
1727;1783;4,3588989;
1727;2131;4,0000000;
1727;2411;4,4721360;
1727;2431;4,4721360;
1727;2904;4,2426407;
1728;2055;3,8729833;
1728;2749;3,4641016;
1728;2866;3,7416574;
1728;3663;3,7416574;
1728;3959;2,8284271;
1729;2337;3,1622777;
1729;2828;3,8729833;
1730;2142;4,2426407;
1730;2670;4,3588989;
1730;2679;2,2360680;
1730;2936;3,8729833;
1730;3813;3,3166248;
1731;2640;3,0000000;
1731;3305;3,7416574;
1731;3598;3,4641016;
1732;1769;4,3588989;
1732;2664;4,0000000;
1732;3172;4,1231056;
1732;3195;3,7416574;
1733;1830;3,3166248;
1733;2000;4,1231056;
1733;3101;5,4772256;
1733;3548;3,0000000;
1734;2397;3,3166248;
1735;2261;4,8989795;
1735;2721;4,1231056;
1735;2736;4,2426407;
1735;3929;2,6457513;
1736;3329;4,3588989;
1737;1753;3,8729833;
1737;3603;3,3166248;
1737;3904;3,7416574;
1738;1885;3,3166248;
1739;1744;4,1231056;
1739;3404;2,6457513;
1740;2469;4,0000000;
1740;2876;4,4721360;
1740;3013;4,0000000;
1740;3425;4,7958315;
1741;1876;3,8729833;
1742;2522;4,4721360;
1742;3013;3,7416574;
1742;3397;3,8729833;
1742;3557;4,0000000;
1743;1846;3,1622777;
1743;2142;3,4641016;
1744;2088;4,2426407;
1744;2452;4,1231056;
1744;2785;4,2426407;
1744;2822;4,4721360;
1744;3352;3,6055513;
1745;2133;3,7416574;
1745;3055;4,0000000;
1746;2301;3,7416574;
1746;2410;2,8284271;
1746;2728;4,1231056;
1747;3153;4,0000000;
1748;1987;4,3588989;
1748;3082;2,6457513;
1748;3757;4,1231056;
1749;2397;4,3588989;
1749;3104;3,7416574;
1749;3552;2,6457513;
1750;3232;3,7416574;
1753;2202;3,6055513;
1753;2327;3,8729833;
1753;3900;4,0000000;
1754;2818;3,3166248;
1754;3371;3,1622777;
1754;3559;4,1231056;
1755;2896;3,3166248;
1755;2973;4,4721360;
1755;3712;2,4494897;
1756;3247;3,0000000;
1757;2756;3,3166248;
1757;3261;3,4641016;
1757;3460;3,3166248;
1758;2084;4,0000000;
1758;2494;4,2426407;
1759;2275;4,2426407;
1759;2638;4,2426407;
1759;2847;4,3588989;
1759;2974;4,2426407;
1759;3415;4,1231056;
1759;3622;4,4721360;
1760;2815;3,0000000;
1761;1799;4,1231056;
1761;2003;2,6457513;
1763;1776;4,3588989;
1763;2272;3,8729833;
1763;2919;3,8729833;
1763;3637;3,7416574;
1764;1899;3,4641016;
1764;2461;3,8729833;
1764;2473;3,7416574;
1764;2561;4,3588989;
1764;3384;4,2426407;
1764;3946;4,5825757;
1765;2532;4,5825757;
1765;2636;3,4641016;
1765;2999;4,0000000;
1765;3427;4,6904158;
1765;3536;3,6055513;
1766;2975;4,6904158;
1767;3364;3,8729833;
1768;1970;2,4494897;
1768;2600;3,6055513;
1769;2238;4,6904158;
1769;2939;4,4721360;
1769;3790;4,4721360;
1770;3093;3,7416574;
1770;3143;3,7416574;
1770;3591;4,3588989;
1771;2537;4,6904158;
1771;3919;3,7416574;
1772;1931;4,3588989;
1772;3178;3,4641016;
1774;3064;3,1622777;
1774;3529;3,4641016;
1775;2616;2,8284271;
1776;2306;4,1231056;
1776;2317;4,4721360;
1776;2566;4,0000000;
1777;2235;3,6055513;
1777;2809;3,6055513;
1777;3336;2,6457513;
1777;3439;4,0000000;
1778;2679;4,1231056;
1778;3746;3,4641016;
1779;3705;4,5825757;
1780;2588;4,4721360;
1780;3447;4,3588989;
1781;1851;3,1622777;
1781;2041;2,2360680;
1781;3259;3,8729833;
1782;2926;4,1231056;
1782;2949;4,6904158;
1782;3621;3,7416574;
1783;2528;3,6055513;
1783;2836;3,4641016;
1784;2792;3,4641016;
1784;3292;4,8989795;
1785;3789;3,1622777;
1786;3687;3,8729833;
1786;3723;3,1622777;
1787;3650;3,6055513;
1788;2223;3,3166248;
1788;3155;3,3166248;
1789;2437;4,5825757;
1789;2683;4,2426407;
1789;2944;4,1231056;
1789;2948;4,1231056;
1789;3461;4,1231056;
1789;3779;2,6457513;
1790;2522;3,7416574;
1790;2977;3,8729833;
1790;3622;3,6055513;
1791;1804;3,6055513;
1791;3165;4,4721360;
1791;3855;4,4721360;
1792;2103;4,0000000;
1792;2700;3,3166248;
1792;3114;3,6055513;
1793;2123;4,5825757;
1794;1869;4,3588989;
1794;3491;3,1622777;
1795;2429;4,4721360;
1795;2467;4,7958315;
1795;2647;3,8729833;
1795;3651;3,4641016;
1795;3865;3,4641016;
1796;2416;4,4721360;
1796;2645;3,1622777;
1797;3674;4,3588989;
1797;3799;4,7958315;
1798;3572;3,6055513;
1798;3670;4,4721360;
1798;3879;3,1622777;
1799;2170;3,6055513;
1799;2441;4,3588989;
1799;2609;3,7416574;
1799;3178;4,2426407;
1799;3929;4,3588989;
1800;1899;3,1622777;
1800;3576;3,7416574;
1801;1870;3,4641016;
1801;2962;3,8729833;
1801;3756;3,6055513;
1802;3206;2,6457513;
1803;2341;4,0000000;
1803;2642;4,6904158;
1803;3118;3,4641016;
1804;1875;3,8729833;
1804;2855;4,5825757;
1804;3680;3,7416574;
1805;2915;3,6055513;
1805;3152;3,4641016;
1805;3354;3,7416574;
1805;3606;3,8729833;
1806;1853;3,4641016;
1806;2161;3,6055513;
1806;2464;3,3166248;
1806;3587;3,6055513;
1807;1979;3,6055513;
1807;3751;2,4494897;
1808;3077;4,8989795;
1808;3439;3,7416574;
1809;2721;3,0000000;
1809;3533;3,3166248;
1810;1844;4,0000000;
1810;2275;3,7416574;
1810;3303;4,3588989;
1811;2831;4,3588989;
1811;3422;3,7416574;
1811;3427;4,1231056;
1811;3492;3,4641016;
1812;1994;4,5825757;
1812;2924;3,7416574;
1812;3848;2,0000000;
1813;2465;3,6055513;
1813;2531;3,3166248;
1813;2788;3,0000000;
1813;3576;3,7416574;
1813;3884;3,6055513;
1814;2209;3,3166248;
1815;2337;3,4641016;
1815;3175;3,0000000;
1815;3612;2,6457513;
1816;2208;3,7416574;
1816;2602;4,2426407;
1817;2159;4,0000000;
1818;2124;3,7416574;
1818;2908;4,3588989;
1819;2883;3,6055513;
1819;3244;4,0000000;
1820;2203;4,7958315;
1821;2277;3,7416574;
1821;3162;4,6904158;
1821;3541;4,3588989;
1822;1861;3,6055513;
1822;2408;3,4641016;
1822;2575;3,4641016;
1822;2854;4,3588989;
1822;3484;3,8729833;
1823;2451;2,6457513;
1823;3639;4,2426407;
1824;3625;4,1231056;
1824;3652;3,8729833;
1825;2239;3,6055513;
1825;3057;5,0000000;
1825;3264;3,7416574;
1825;3350;3,8729833;
1826;2941;4,0000000;
1826;3675;4,3588989;
1826;3976;4,1231056;
1827;2009;2,0000000;
1827;2289;3,7416574;
1828;3068;4,0000000;
1828;3906;3,4641016;
1829;2536;4,3588989;
1829;2950;3,6055513;
1829;2978;4,1231056;
1829;3881;3,7416574;
1829;3992;4,1231056;
1830;3000;4,0000000;
1830;3088;4,3588989;
1832;1986;4,2426407;
1832;2940;4,2426407;
1832;3109;4,4721360;
1832;3231;3,4641016;
1832;3837;2,8284271;
1833;3972;4,2426407;
1834;1849;4,0000000;
1834;2384;2,8284271;
1835;2314;4,7958315;
1835;2604;4,1231056;
1835;3094;3,6055513;
1835;3962;5,1961524;
1836;2266;2,8284271;
1836;2466;4,0000000;
1837;2880;4,6904158;
1837;3683;4,0000000;
1837;3717;3,6055513;
1838;2028;4,5825757;
1838;2496;4,6904158;
1838;3283;3,6055513;
1839;2844;3,6055513;
1839;3243;3,4641016;
1840;2526;5,1961524;
1840;3235;4,2426407;
1841;3454;2,8284271;
1842;2051;4,4721360;
1842;2406;3,6055513;
1842;3110;2,8284271;
1843;2308;3,3166248;
1843;2634;3,3166248;
1843;2668;3,7416574;
1843;3381;3,1622777;
1844;2620;3,1622777;
1845;1948;2,6457513;
1845;2306;4,0000000;
1846;2042;3,3166248;
1847;2035;4,1231056;
1847;2189;4,2426407;
1848;2009;3,8729833;
1848;2654;4,6904158;
1848;2793;3,1622777;
1849;2500;4,4721360;
1849;2523;3,4641016;
1850;1893;3,1622777;
1851;2057;4,2426407;
1851;3017;3,3166248;
1851;3040;3,3166248;
1851;3300;4,4721360;
1852;1928;3,0000000;
1852;2318;3,7416574;
1852;3144;3,7416574;
1852;3237;3,6055513;
1852;3294;3,8729833;
1853;2214;4,4721360;
1853;2482;3,6055513;
1853;2490;3,1622777;
1854;1872;4,6904158;
1854;2117;3,0000000;
1854;2291;4,4721360;
1854;2462;4,0000000;
1854;3997;3,8729833;
1856;1963;3,7416574;
1856;2817;3,6055513;
1856;3363;3,6055513;
1857;2567;3,6055513;
1857;3513;4,2426407;
1857;3691;3,8729833;
1859;3468;4,1231056;
1859;3905;3,6055513;
1860;1917;4,2426407;
1860;2265;4,2426407;
1860;3288;3,3166248;
1861;2006;4,0000000;
1861;3032;3,6055513;
1862;3148;3,6055513;
1862;3531;4,8989795;
1862;3539;4,8989795;
1864;2916;3,3166248;
1864;3900;3,1622777;
1865;3044;3,4641016;
1865;3791;3,8729833;
1866;1937;2,6457513;
1867;2910;4,6904158;
1867;3973;3,7416574;
1868;2133;3,7416574;
1868;2356;4,1231056;
1868;2650;2,2360680;
1869;1964;4,3588989;
1869;2259;4,3588989;
1869;2963;4,2426407;
1870;2600;3,6055513;
1870;2651;2,8284271;
1870;2706;4,0000000;
1871;2125;4,0000000;
1871;2187;5,0000000;
1871;2861;3,6055513;
1871;2965;4,0000000;
1871;3910;4,1231056;
1871;3989;3,1622777;
1872;1937;4,0000000;
1873;3288;3,6055513;
1873;3385;4,2426407;
1874;1905;3,8729833;
1874;2123;4,3588989;
1874;2471;3,7416574;
1874;2700;4,1231056;
1874;3738;4,2426407;
1875;2232;4,0000000;
1875;2746;3,3166248;
1875;3030;3,6055513;
1876;2118;3,8729833;
1877;2778;4,2426407;
1878;1921;2,6457513;
1878;2329;3,6055513;
1878;3983;3,0000000;
1879;2052;3,0000000;
1879;3182;3,4641016;
1880;1889;3,7416574;
1881;2899;3,4641016;
1882;2736;3,8729833;
1882;3642;4,3588989;
1882;3988;3,0000000;
1883;2030;4,1231056;
1883;3056;4,7958315;
1884;1890;4,1231056;
1884;3605;4,0000000;
1884;3794;3,8729833;
1885;3053;2,2360680;
1885;3095;4,0000000;
1887;2188;4,4721360;
1887;3048;4,1231056;
1887;3670;4,1231056;
1887;3980;4,0000000;
1888;3334;3,7416574;
1888;3668;2,4494897;
1889;2412;3,4641016;
1889;3010;4,1231056;
1889;3600;4,3588989;
1890;2980;4,1231056;
1891;2456;3,8729833;
1891;2900;3,7416574;
1891;3570;4,1231056;
1892;2278;3,0000000;
1892;3705;3,7416574;
1893;3116;3,8729833;
1893;3438;3,8729833;
1894;2858;3,4641016;
1894;3053;4,0000000;
1895;2881;3,6055513;
1895;2994;3,1622777;
1895;3419;3,8729833;
1895;3475;3,1622777;
1896;2494;4,1231056;
1896;2993;4,6904158;
1897;2450;4,3588989;
1897;2537;3,8729833;
1897;2539;4,1231056;
1897;3105;3,6055513;
1898;2839;4,0000000;
1898;3724;4,6904158;
1899;2107;3,8729833;
1899;2420;4,6904158;
1899;2531;3,3166248;
1899;2947;4,0000000;
1899;3345;4,8989795;
1900;2214;4,0000000;
1900;2226;3,6055513;
1900;2876;3,8729833;
1900;3847;3,8729833;
1900;3936;4,2426407;
1901;2185;4,1231056;
1901;2339;3,7416574;
1901;3210;4,0000000;
1901;3286;3,4641016;
1902;2126;3,4641016;
1902;2543;3,7416574;
1902;3200;3,4641016;
1903;2139;4,4721360;
1903;2313;3,7416574;
1903;2535;3,8729833;
1903;3376;4,2426407;
1904;2321;3,8729833;
1904;2554;2,8284271;
1904;2603;3,8729833;
1904;2712;4,0000000;
1904;3812;3,1622777;
1905;2504;2,8284271;
1905;2643;4,2426407;
1905;3289;4,1231056;
1906;2298;3,7416574;
1906;2424;3,7416574;
1907;2838;3,0000000;
1907;2868;3,0000000;
1907;3139;3,3166248;
1908;2739;4,5825757;
1908;3193;3,8729833;
1909;2188;4,4721360;
1909;3822;5,6568542;
1909;3980;4,0000000;
1910;2781;3,1622777;
1910;3705;2,8284271;
1911;2088;4,3588989;
1911;3521;4,2426407;
1912;3009;4,3588989;
1913;1991;4,1231056;
1913;2299;3,3166248;
1913;3711;4,0000000;
1913;3987;3,1622777;
1914;1963;3,4641016;
1914;2100;4,5825757;
1914;3363;4,1231056;
1914;3624;4,1231056;
1915;2870;4,1231056;
1915;3907;3,3166248;
1916;3353;3,3166248;
1917;2799;3,6055513;
1917;3390;3,4641016;
1917;3398;4,2426407;
1917;3602;3,4641016;
1917;3771;3,6055513;
1917;3982;2,8284271;
1918;3684;3,3166248;
1919;3019;3,4641016;
1919;3106;4,7958315;
1919;3884;3,6055513;
1920;2637;3,4641016;
1920;2655;4,0000000;
1920;2710;4,7958315;
1920;3444;3,4641016;
1921;1999;3,0000000;
1921;3798;4,3588989;
1923;2296;4,0000000;
1924;2225;3,6055513;
1924;2972;3,6055513;
1924;3242;4,3588989;
1925;2449;4,1231056;
1925;2852;3,4641016;
1926;2989;3,7416574;
1926;3332;4,2426407;
1926;3607;4,1231056;
1926;3877;3,8729833;
1927;2072;2,4494897;
1927;2329;3,6055513;
1927;3086;3,3166248;
1927;3399;4,0000000;
1927;3790;3,4641016;
1927;3870;3,4641016;
1927;3970;3,6055513;
1928;2218;3,7416574;
1928;2749;3,8729833;
1928;3140;3,3166248;
1928;3222;4,0000000;
1928;3876;4,7958315;
1929;2696;4,0000000;
1930;2164;3,0000000;
1930;2451;2,8284271;
1930;3134;3,6055513;
1930;3525;3,4641016;
1930;3796;3,3166248;
1931;2879;3,3166248;
1932;2547;3,6055513;
1932;3361;4,0000000;
1932;3373;3,0000000;
1933;2989;3,6055513;
1933;3316;4,5825757;
1933;3710;4,2426407;
1934;2508;4,0000000;
1935;2755;3,0000000;
1935;3268;3,1622777;
1935;3283;3,6055513;
1936;2147;3,7416574;
1936;3920;3,6055513;
1936;3968;4,2426407;
1937;2885;2,8284271;
1938;3226;4,3588989;
1938;3286;4,4721360;
1938;3938;4,3588989;
1939;3687;3,6055513;
1940;3452;4,2426407;
1940;3499;3,6055513;
1940;3956;3,3166248;
1941;2031;2,6457513;
1941;2540;4,3588989;
1941;2744;3,7416574;
1941;3418;2,8284271;
1941;3892;4,2426407;
1942;1957;3,1622777;
1942;2082;3,3166248;
1942;2676;3,3166248;
1944;2589;4,1231056;
1944;3235;3,1622777;
1945;3334;3,8729833;
1946;2718;3,8729833;
1946;2918;3,3166248;
1946;3400;4,0000000;
1946;3772;4,4721360;
1946;3939;3,8729833;
1947;2389;4,0000000;
1947;2741;4,4721360;
1947;3153;4,1231056;
1947;3190;4,2426407;
1948;3182;3,7416574;
1948;3957;3,7416574;
1949;3081;4,0000000;
1950;2171;3,6055513;
1950;3363;4,5825757;
1950;3659;3,8729833;
1950;3860;4,1231056;
1951;2648;4,0000000;
1951;3465;4,3588989;
1951;3518;3,7416574;
1951;3712;4,0000000;
1952;1958;3,1622777;
1952;3256;4,3588989;
1952;3466;3,8729833;
1953;2112;3,4641016;
1953;2868;3,7416574;
1953;3146;3,7416574;
1953;3219;3,7416574;
1953;3711;4,3588989;
1953;3837;3,3166248;
1954;2274;3,7416574;
1954;2325;3,7416574;
1954;2944;4,0000000;
1954;3935;4,0000000;
1955;3226;3,6055513;
1955;3889;4,5825757;
1956;2896;3,8729833;
1957;3307;3,1622777;
1957;3344;4,3588989;
1958;3926;4,2426407;
1958;3995;3,4641016;
1959;2856;4,3588989;
